date,u,v,uv
2016/02/01 00:00,-12.85,12.48,17.91292550087785
2016/02/01 01:00,-3.36,5.2,6.191090372462673
2016/02/01 02:00,9.0,-6.76,11.256002842927856
2016/02/01 03:00,14.55,-16.88,22.28535169118944
2016/02/01 04:00,16.06,-19.28,25.09266825190179
2016/02/01 05:00,16.12,-18.48,24.522740466758606
2016/02/01 06:00,13.66,-15.63,20.757950284168235
2016/02/01 07:00,9.44,-11.14,14.601821804144851
2016/02/01 08:00,2.16,-4.54,5.027643583230617
2016/02/01 09:00,-5.87,2.57,6.407948189553346
2016/02/01 10:00,-11.73,10.12,15.492168989524998
2016/02/01 11:00,-14.56,13.95,20.164228227234485
2016/02/01 12:00,-12.42,12.72,17.777930138236
2016/02/01 13:00,-5.38,7.19,8.980005567927005
2016/02/01 14:00,7.92,-3.97,8.859305841881744
2016/02/01 15:00,15.62,-15.32,21.87891222158908
2016/02/01 16:00,17.51,-18.78,25.676613873328392
2016/02/01 17:00,17.21,-18.34,25.150341945985545
2016/02/01 18:00,15.5,-16.3,22.493110056192762
2016/02/01 19:00,11.74,-12.53,17.170570753472347
2016/02/01 20:00,6.14,-7.51,9.700499987114066
2016/02/01 21:00,-0.32,-2.24,2.2627416997969525
2016/02/01 22:00,-6.42,3.09,7.124921052194193
2016/02/01 23:00,-10.86,9.18,14.220126581715087
2016/02/02 00:00,-12.6,12.44,17.70631525755712
2016/02/02 01:00,-10.63,11.09,15.361803279563244
2016/02/02 02:00,-3.41,4.97,6.027354311802153
2016/02/02 03:00,7.68,-5.26,9.30859817588019
2016/02/02 04:00,13.27,-14.95,19.989882440874933
2016/02/02 05:00,14.53,-17.63,22.845958067019208
2016/02/02 06:00,15.12,-17.37,23.02892311854812
2016/02/02 07:00,13.91,-15.62,20.91584327728624
2016/02/02 08:00,10.42,-12.07,15.945573053358729
2016/02/02 09:00,5.01,-7.0,8.608141495119606
2016/02/02 10:00,-1.36,-1.69,2.169262547503183
2016/02/02 11:00,-8.33,4.94,9.68465280740616
2016/02/02 12:00,-12.52,11.02,16.67905273089572
2016/02/02 13:00,-12.9,12.23,17.775907853046494
2016/02/02 14:00,-9.06,8.97,12.749294098105983
2016/02/02 15:00,-0.63,2.11,2.202044504545719
2016/02/02 16:00,9.41,-7.72,12.171544684221473
2016/02/02 17:00,12.74,-14.12,19.017938899891334
2016/02/02 18:00,13.58,-15.75,20.796127043274186
2016/02/02 19:00,12.47,-15.1,19.583434325980722
2016/02/02 20:00,8.27,-11.76,14.376734677944084
2016/02/02 21:00,2.25,-6.58,6.95405637020581
2016/02/02 22:00,-5.68,0.0,5.68
2016/02/02 23:00,-12.44,7.68,14.619712719475714
2016/02/03 00:00,-16.66,13.07,21.174997048405935
2016/02/03 01:00,-18.54,15.12,23.923753886043887
2016/02/03 02:00,-16.85,14.07,21.95193385558548
2016/02/03 03:00,-11.78,9.69,15.253343895683988
2016/02/03 04:00,-4.41,3.42,5.580725759253898
2016/02/03 05:00,3.44,-3.83,5.148057886232438
2016/02/03 06:00,8.7,-10.8,13.868309197591463
2016/02/03 07:00,11.59,-14.63,18.664538569169075
2016/02/03 08:00,12.37,-15.27,19.65171239358036
2016/02/03 09:00,11.21,-13.56,17.593683525629306
2016/02/03 10:00,7.24,-9.69,12.096020006597211
2016/02/03 11:00,0.71,-3.96,4.0231455355231684
2016/02/03 12:00,-6.71,2.87,7.298013428324176
2016/02/03 13:00,-11.59,9.44,14.947966416874236
2016/02/03 14:00,-13.04,12.01,17.727991990070393
2016/02/03 15:00,-11.39,10.81,15.703127077114292
2016/02/03 16:00,-5.79,6.3,8.556523826882035
2016/02/03 17:00,3.27,-0.95,3.4052019029713936
2016/02/03 18:00,11.29,-9.99,15.075284408594088
2016/02/03 19:00,13.82,-14.67,20.15443623622353
2016/02/03 20:00,14.15,-15.69,21.128147102857838
2016/02/03 21:00,11.92,-13.45,17.971891942697628
2016/02/03 22:00,7.74,-9.28,12.084121813354912
2016/02/03 23:00,1.73,-3.96,4.321400236034612
2016/02/04 00:00,-6.29,2.63,6.817697558560368
2016/02/04 01:00,-13.4,10.53,17.04232671908387
2016/02/04 02:00,-17.47,15.03,23.045646009604503
2016/02/04 03:00,-17.08,15.15,22.830876023490642
2016/02/04 04:00,-12.81,12.1,17.62118327468391
2016/02/04 05:00,-3.22,4.44,5.484706008529537
2016/02/04 06:00,8.63,-6.08,10.556670876748978
2016/02/04 07:00,14.35,-15.52,21.13747619750286
2016/02/04 08:00,15.62,-18.27,24.03699856471269
2016/02/04 09:00,16.5,-18.52,24.804039993517183
2016/02/04 10:00,14.64,-16.14,21.790575944660116
2016/02/04 11:00,11.63,-12.62,17.161622883631956
2016/02/04 12:00,5.88,-6.87,9.042748475988923
2016/02/04 13:00,-0.28,-1.17,1.2030378215168465
2016/02/04 14:00,-5.07,4.69,6.906591054927171
2016/02/04 15:00,-8.38,9.68,12.80339017604322
2016/02/04 16:00,-8.77,10.54,13.711473297935564
2016/02/04 17:00,-4.55,7.41,8.695435584259135
2016/02/04 18:00,4.02,0.37,4.036991454040991
2016/02/04 19:00,12.39,-9.56,15.649463249581439
2016/02/04 20:00,15.4,-15.82,22.077871274196706
2016/02/04 21:00,16.71,-17.75,24.37799417507519
2016/02/04 22:00,16.08,-17.28,23.60433858425184
2016/02/04 23:00,12.8,-13.94,18.92521069895921
2016/02/05 00:00,7.1,-8.75,11.268207488327501
2016/02/05 01:00,-1.38,-2.08,2.4961570463414358
2016/02/05 02:00,-11.19,7.26,13.33880429423867
2016/02/05 03:00,-17.97,15.74,23.888668862035825
2016/02/05 04:00,-19.57,17.77,26.434027313294507
2016/02/05 05:00,-15.99,14.99,21.91757742087387
2016/02/05 06:00,-6.37,7.03,9.486717029615672
2016/02/05 07:00,6.52,-3.38,7.344031590346
2016/02/05 08:00,14.62,-15.24,21.11875943326217
2016/02/05 09:00,16.73,-19.86,25.96752779915716
2016/02/05 10:00,18.37,-21.1,27.97618451469035
2016/02/05 11:00,16.36,-18.57,24.748626224499816
2016/02/05 12:00,12.5,-14.5,19.144189719076646
2016/02/05 13:00,5.39,-7.47,9.211568813182692
2016/02/05 14:00,-3.76,0.66,3.817486083799128
2016/02/05 15:00,-12.11,9.91,15.648009458074851
2016/02/05 16:00,-16.2,15.51,22.427663721395504
2016/02/05 17:00,-15.74,15.54,22.118752225204748
2016/02/05 18:00,-10.53,11.28,15.431114671338554
2016/02/05 19:00,1.25,1.61,2.0382835916525455
2016/02/05 20:00,14.87,-12.84,19.64643733606681
2016/02/05 21:00,18.91,-20.58,27.948604616331025
2016/02/05 22:00,19.98,-21.84,29.60043918593101
2016/02/05 23:00,18.04,-19.94,26.88949980940516
2016/02/06 00:00,13.75,-15.55,20.75728787679161
2016/02/06 01:00,7.39,-9.48,12.0200873540919
2016/02/06 02:00,-3.01,-1.61,3.4135318952662503
2016/02/06 03:00,-14.46,10.34,17.776591349299785
2016/02/06 04:00,-19.78,17.8,26.609930477173368
2016/02/06 05:00,-21.0,19.27,28.501454348857358
2016/02/06 06:00,-15.19,14.55,21.03422449247892
2016/02/06 07:00,-3.89,5.85,7.025282912452708
2016/02/06 08:00,11.0,-7.04,13.05992343009713
2016/02/06 09:00,17.46,-19.48,26.159548925774697
2016/02/06 10:00,20.08,-23.37,30.811739645790855
2016/02/06 11:00,20.58,-23.16,30.982608024503037
2016/02/06 12:00,18.17,-20.24,27.199384184205346
2016/02/06 13:00,13.82,-15.33,20.63979893312917
2016/02/06 14:00,5.9,-7.18,9.293137252833406
2016/02/06 15:00,-4.31,1.41,4.5347767309978995
2016/02/06 16:00,-13.31,11.64,17.681790067750494
2016/02/06 17:00,-17.03,16.48,23.698339604284516
2016/02/06 18:00,-15.1,15.13,21.375848521169868
2016/02/06 19:00,-6.33,7.91,10.130992054088287
2016/02/06 20:00,9.65,-6.63,11.708091219323498
2016/02/06 21:00,18.34,-20.97,27.85850857458094
2016/02/06 22:00,22.59,-24.62,33.413358107200175
2016/02/06 23:00,23.61,-24.74,34.19794876889548
2016/02/07 00:00,20.9,-21.86,30.243505087869693
2016/02/07 01:00,15.25,-16.62,22.556305105225015
2016/02/07 02:00,6.02,-8.97,10.802837590188977
2016/02/07 03:00,-8.23,1.72,8.407811843755782
2016/02/07 04:00,-20.54,15.63,25.81062765606447
2016/02/07 05:00,-25.79,21.6,33.64051277849373
2016/02/07 06:00,-23.82,20.22,31.24485237603148
2016/02/07 07:00,-15.96,14.23,21.382574681267922
2016/02/07 08:00,-4.22,5.39,6.845472956633456
2016/02/07 09:00,11.68,-8.79,14.618019701724306
2016/02/07 10:00,18.03,-21.17,27.807369526799906
2016/02/07 11:00,21.0,-24.71,32.42813747349668
2016/02/07 12:00,21.03,-23.81,31.767546332696202
2016/02/07 13:00,18.27,-20.73,27.631970613765496
2016/02/07 14:00,11.46,-13.87,17.99190095570782
2016/02/07 15:00,0.25,-3.71,3.7184136402503687
2016/02/07 16:00,-13.94,9.5,16.869309410879865
2016/02/07 17:00,-22.49,19.92,30.043410259156666
2016/02/07 18:00,-24.51,21.81,32.80878236082528
2016/02/07 19:00,-19.74,17.97,26.69435333549026
2016/02/07 20:00,-9.14,9.23,12.989707463988557
2016/02/07 21:00,8.82,-5.61,10.452966086236001
2016/02/07 22:00,19.9,-21.54,29.32544287815616
2016/02/07 23:00,22.99,-25.93,34.6540762393113
2016/02/08 00:00,22.42,-24.9,33.506214348983086
