date,u,v,uv
2016/03/07 00:00,16.18,-18.1,24.27761108511297
2016/03/07 01:00,8.72,-10.7,13.80320252695004
2016/03/07 02:00,-3.12,-0.85,3.2337130361242634
2016/03/07 03:00,-17.61,12.71,21.717647202217833
2016/03/07 04:00,-26.16,21.53,33.88047372750269
2016/03/07 05:00,-26.69,22.51,34.914985321491976
2016/03/07 06:00,-22.77,19.81,30.181269025672197
2016/03/07 07:00,-14.5,13.47,19.791182380039857
2016/03/07 08:00,0.2,2.53,2.537892826736385
2016/03/07 09:00,16.05,-13.45,20.9405109775287
2016/03/07 10:00,18.87,-22.33,29.235351887740293
2016/03/07 11:00,21.56,-24.78,32.84633921763581
2016/03/07 12:00,20.5,-22.95,30.77259332588009
2016/03/07 13:00,16.12,-18.31,24.394886759319053
2016/03/07 14:00,7.06,-9.52,11.85217279658038
2016/03/07 15:00,-6.49,2.12,6.827481233954437
2016/03/07 16:00,-19.65,16.26,25.505099490101973
2016/03/07 17:00,-25.67,22.32,34.0166326963737
2016/03/07 18:00,-24.14,21.5,32.32629889115053
2016/03/07 19:00,-18.0,16.57,24.46558603426454
2016/03/07 20:00,-6.45,7.2,9.666566091430813
2016/03/07 21:00,13.0,-8.8,15.698407562552324
2016/03/07 22:00,20.63,-22.24,30.335037497916495
2016/03/07 23:00,22.83,-25.34,34.107543153971086
2016/03/08 00:00,21.6,-23.85,32.17736005330456
2016/03/08 01:00,16.24,-18.07,24.29531847908152
2016/03/08 02:00,7.96,-9.89,12.695420434156564
2016/03/08 03:00,-6.87,2.24,7.2259601438148
2016/03/08 04:00,-21.42,16.98,27.333803247993135
2016/03/08 05:00,-28.48,23.66,37.02574779798512
2016/03/08 06:00,-27.79,23.86,36.62763574133608
2016/03/08 07:00,-22.21,19.79,29.747742771511255
2016/03/08 08:00,-11.94,11.83,16.808108162431605
2016/03/08 09:00,7.54,-2.66,7.995448705357317
2016/03/08 10:00,19.6,-19.79,27.853260132343575
2016/03/08 11:00,21.87,-25.47,33.571085773325834
2016/03/08 12:00,23.19,-25.81,34.69772615028253
2016/03/08 13:00,21.08,-23.11,31.280001598465432
2016/03/08 14:00,15.44,-16.8,22.81739687168543
2016/03/08 15:00,4.53,-6.46,7.89002534850174
2016/03/08 16:00,-11.54,6.8,13.39446154199563
2016/03/08 17:00,-22.84,19.61,30.103449968400632
2016/03/08 18:00,-26.77,23.26,35.46350941460814
2016/03/08 19:00,-23.77,20.98,31.704468139364835
2016/03/08 20:00,-15.32,14.18,20.875219759322295
2016/03/08 21:00,0.35,1.85,1.8828170383762732
2016/03/08 22:00,17.05,-16.92,24.020593248294265
2016/03/08 23:00,22.32,-26.4,34.57083163593263
2016/03/09 00:00,24.76,-27.7,37.15302948616707
2016/03/09 01:00,21.41,-24.37,32.43894264614678
2016/03/09 02:00,14.51,-17.26,22.548784889656474
2016/03/09 03:00,2.96,-7.99,8.520663119734285
2016/03/09 04:00,-16.23,7.15,17.73514589734181
2016/03/09 05:00,-28.55,22.35,36.25775779057497
2016/03/09 06:00,-32.27,26.0,41.44095679397376
2016/03/09 07:00,-29.69,24.4,38.42988550594446
2016/03/09 08:00,-24.21,20.39,31.652428026930256
2016/03/09 09:00,-12.94,12.08,17.70225974275601
2016/03/09 10:00,6.88,-2.5,7.320136610747097
2016/03/09 11:00,18.62,-19.44,26.918729539114583
2016/03/09 12:00,21.33,-25.58,33.30623515199519
2016/03/09 13:00,22.69,-25.77,34.33553552807936
2016/03/09 14:00,19.13,-21.8,29.003394628905077
2016/03/09 15:00,10.72,-13.41,17.168182780946854
2016/03/09 16:00,-4.56,-0.81,4.631382083136739
2016/03/09 17:00,-22.12,16.59,27.650000000000002
2016/03/09 18:00,-30.05,24.75,38.930258154808065
2016/03/09 19:00,-29.2,24.56,38.155387561915816
2016/03/09 20:00,-24.73,21.18,32.56017966780896
2016/03/09 21:00,-15.11,13.62,20.342480183104517
2016/03/09 22:00,4.93,-1.49,5.150242712727236
2016/03/09 23:00,20.38,-21.46,29.59520231388865
2016/03/10 00:00,24.31,-27.75,36.892256640113516
2016/03/10 01:00,25.22,-27.85,37.57220914452596
2016/03/10 02:00,21.17,-23.61,31.71121252806332
2016/03/10 03:00,13.3,-15.75,20.61437605167811
2016/03/10 04:00,-0.6,-4.47,4.510088690923937
2016/03/10 05:00,-19.29,12.42,22.94254780969193
2016/03/10 06:00,-30.12,24.21,38.64373817321508
2016/03/10 07:00,-31.9,26.04,41.17877608671729
2016/03/10 08:00,-28.6,23.99,37.32934636448916
2016/03/10 09:00,-21.53,18.68,28.50409268859474
2016/03/10 10:00,-6.39,7.33,9.724248042907996
2016/03/10 11:00,15.8,-11.21,19.37276696809209
2016/03/10 12:00,21.13,-24.3,32.20197043660527
2016/03/10 13:00,24.81,-27.8,37.260919204979366
2016/03/10 14:00,23.34,-25.98,34.92443270834904
2016/03/10 15:00,18.49,-20.59,27.67360113899165
2016/03/10 16:00,8.5,-10.88,13.80667954288793
2016/03/10 17:00,-9.14,3.53,9.797984486617644
2016/03/10 18:00,-23.8,19.69,30.889093544485895
2016/03/10 19:00,-29.82,25.4,39.171321141876234
2016/03/10 20:00,-28.09,24.5,37.273289363832646
2016/03/10 21:00,-21.87,19.58,29.35427226146136
2016/03/10 22:00,-9.4,9.55,13.400093283257398
2016/03/10 23:00,12.52,-8.21,14.971790140126863
2016/03/11 00:00,20.66,-24.2,31.819421742074447
2016/03/11 01:00,24.63,-28.11,37.373908010803476
2016/03/11 02:00,24.21,-27.18,36.39885300390659
2016/03/11 03:00,18.94,-21.67,28.780418690491633
2016/03/11 04:00,10.24,-13.47,16.920357561233747
2016/03/11 05:00,-6.6,-0.73,6.640248489326284
2016/03/11 06:00,-22.93,16.92,28.496864739827082
2016/03/11 07:00,-30.7,25.19,39.711787922479644
2016/03/11 08:00,-29.78,24.85,38.786220491303354
2016/03/11 09:00,-24.84,21.23,32.67626814677588
2016/03/11 10:00,-15.62,14.34,21.2042448580467
2016/03/11 11:00,4.56,-0.15,4.562466438232724
2016/03/11 12:00,20.17,-20.06,28.447012145390595
2016/03/11 13:00,23.34,-26.94,35.64434316970927
2016/03/11 14:00,25.16,-27.86,37.539381987454185
2016/03/11 15:00,21.77,-24.13,32.499073832957144
2016/03/11 16:00,15.04,-16.94,22.65314989135065
2016/03/11 17:00,3.0,-6.01,6.717149693136219
2016/03/11 18:00,-14.97,9.22,17.58150448624918
2016/03/11 19:00,-26.75,22.12,34.71104867329709
2016/03/11 20:00,-29.53,24.54,38.39573544028035
2016/03/11 21:00,-26.13,22.35,34.38458084665276
2016/03/11 22:00,-18.39,16.33,24.593922013375582
2016/03/11 23:00,-2.34,4.4,4.983532883407112
2016/03/12 00:00,16.83,-14.94,22.504499550089974
2016/03/12 01:00,21.59,-25.63,33.51156516786406
2016/03/12 02:00,24.8,-27.91,37.33641787852713
2016/03/12 03:00,22.16,-25.19,33.549988077494156
2016/03/12 04:00,16.37,-19.18,25.216052426975956
2016/03/12 05:00,5.94,-9.69,11.365724789911113
2016/03/12 06:00,-12.37,4.77,13.257820333674761
2016/03/12 07:00,-25.0,20.47,32.31131226056905
2016/03/12 08:00,-29.58,24.91,38.671494669846936
2016/03/12 09:00,-26.87,23.0,35.36943454453294
2016/03/12 10:00,-20.57,18.08,27.386334183311206
2016/03/12 11:00,-8.01,8.72,11.840544750981689
2016/03/12 12:00,14.06,-8.56,16.460777624401587
2016/03/12 13:00,21.33,-23.69,31.877656752026173
2016/03/12 14:00,24.57,-27.45,36.84002442995932
2016/03/12 15:00,23.34,-25.92,34.8798222472535
2016/03/12 16:00,18.79,-20.78,28.015576024775932
2016/03/12 17:00,10.96,-12.36,16.519418875977447
2016/03/12 18:00,-3.45,0.11,3.4517531777344685
2016/03/12 19:00,-19.79,15.66,25.236475585945037
2016/03/12 20:00,-28.82,24.21,37.639294626759416
2016/03/12 21:00,-28.53,24.44,37.566933598578416
2016/03/12 22:00,-23.65,20.43,31.252318314006722
2016/03/12 23:00,-15.81,14.18,21.23743157728825
2016/03/13 00:00,2.29,0.68,2.3888281646028875
2016/03/13 01:00,18.21,-17.78,25.450589384138045
2016/03/13 02:00,21.03,-24.88,32.57722056898041
2016/03/13 03:00,22.32,-25.65,34.001542612063936
2016/03/13 04:00,18.92,-22.04,29.046996402382124
2016/03/13 05:00,11.73,-14.92,18.978917250465052
2016/03/13 06:00,-0.96,-3.93,4.045553114223073
2016/03/13 07:00,-17.93,12.11,21.636473834707907
2016/03/13 08:00,-27.06,22.87,35.429937905675196
2016/03/13 09:00,-28.81,24.45,37.786487002630984
2016/03/13 10:00,-24.0,20.76,31.732910361326773
2016/03/13 11:00,-15.98,14.45,21.544440118044378
2016/03/13 12:00,-0.52,2.68,2.729981684920249
2016/03/13 13:00,18.66,-15.84,24.476543873676285
2016/03/13 14:00,21.15,-24.38,32.275484504496596
2016/03/13 15:00,22.66,-25.39,34.03127532138635
2016/03/13 16:00,19.68,-22.22,29.682162993959857
2016/03/13 17:00,14.09,-16.13,21.41739946865632
2016/03/13 18:00,4.91,-7.43,8.905784636964897
2016/03/13 19:00,-10.86,5.52,12.182364302548171
2016/03/13 20:00,-22.41,18.59,29.116940086485737
2016/03/13 21:00,-27.15,22.9,35.51805878704521
2016/03/13 22:00,-25.23,21.88,33.3959174151572
2016/03/13 23:00,-19.3,17.29,25.91204546152233
2016/03/14 00:00,-7.85,8.49,11.562984043922226
2016/03/14 01:00,11.7,-7.21,13.743147383332538
2016/03/14 02:00,18.89,-21.49,28.61209883947698
2016/03/14 03:00,21.27,-24.69,32.588479559500776
2016/03/14 04:00,20.23,-23.2,30.781372613968987
2016/03/14 05:00,16.54,-19.33,25.440528689474988
2016/03/14 06:00,8.74,-12.13,14.950735767847682
2016/03/14 07:00,-4.84,-1.36,5.02744467895968
2016/03/14 08:00,-18.3,13.54,22.764481105441433
2016/03/14 09:00,-24.44,21.14,32.314287861563656
2016/03/14 10:00,-24.75,21.19,32.581875329698256
2016/03/14 11:00,-19.31,16.64,25.4905021527627
2016/03/14 12:00,-10.61,9.86,14.484187930291432
2016/03/14 13:00,5.31,-2.39,5.823074789147053
2016/03/14 14:00,17.36,-17.65,24.756657690407238
2016/03/14 15:00,20.08,-23.28,30.743532653226435
2016/03/14 16:00,20.21,-23.76,31.19265458405232
2016/03/14 17:00,16.57,-20.68,26.499571694651973
2016/03/14 18:00,10.81,-14.63,18.190464535024937
2016/03/14 19:00,0.81,-6.7,6.748785075848838
2016/03/14 20:00,-12.54,4.84,13.441621925943311
2016/03/14 21:00,-19.83,16.43,25.752161074364224
2016/03/14 22:00,-22.68,19.56,29.949557592725803
2016/03/14 23:00,-20.4,17.94,27.16622167324709
2016/03/15 00:00,-13.4,12.64,18.420901172309676
2016/03/15 01:00,-0.5,2.9,2.9427877939124323
2016/03/15 02:00,13.71,-12.39,18.479074652157237
2016/03/15 03:00,17.99,-21.75,28.225920711289472
2016/03/15 04:00,20.21,-23.56,31.040581502285036
2016/03/15 05:00,19.02,-21.84,28.961111857109355
2016/03/15 06:00,15.72,-17.65,23.635585459218053
2016/03/15 07:00,8.51,-10.72,13.687165521027355
2016/03/15 08:00,-2.58,-1.56,3.014962686336267
2016/03/15 09:00,-12.95,9.13,15.84485405423477
2016/03/15 10:00,-18.57,16.72,24.988063150232353
2016/03/15 11:00,-19.2,17.29,25.837648886847273
2016/03/15 12:00,-15.05,13.77,20.398906833455563
2016/03/15 13:00,-4.7,5.43,7.181566681442149
2016/03/15 14:00,11.37,-8.25,14.04775426892142
2016/03/15 15:00,17.69,-19.12,26.048234105213353
2016/03/15 16:00,19.18,-21.39,28.72985381097509
2016/03/15 17:00,17.23,-19.37,25.924309055402034
2016/03/15 18:00,13.38,-15.13,20.197556782937884
2016/03/15 19:00,7.04,-9.03,11.45
2016/03/15 20:00,-3.44,-1.13,3.6208424434100968
2016/03/15 21:00,-14.16,9.33,16.957431998979093
2016/03/15 22:00,-20.64,17.1,26.80335053682655
2016/03/15 23:00,-23.04,19.17,29.97216208417404
2016/03/16 00:00,-20.55,17.49,26.985229293078092
2016/03/16 01:00,-13.65,12.15,18.274162087493917
2016/03/16 02:00,-3.02,3.98,4.996078462154093
2016/03/16 03:00,10.41,-7.43,12.789566059878654
2016/03/16 04:00,14.75,-16.09,21.827748395104795
2016/03/16 05:00,15.07,-18.31,23.714151892909854
2016/03/16 06:00,15.04,-17.89,23.37207093947817
2016/03/16 07:00,12.32,-14.72,19.195332766065818
2016/03/16 08:00,6.33,-8.86,10.888916383185242
2016/03/16 09:00,-2.86,-0.66,2.9351660941077933
2016/03/16 10:00,-11.27,8.02,13.832328075924167
2016/03/16 11:00,-15.75,14.07,21.11936078578137
2016/03/16 12:00,-16.56,14.98,22.33011419585668
2016/03/16 13:00,-13.74,12.59,18.635871323874287
2016/03/16 14:00,-6.26,6.46,8.995509991101116
2016/03/16 15:00,5.68,-3.26,6.549045732013177
2016/03/16 16:00,13.52,-12.97,18.735295567457698
2016/03/16 17:00,14.44,-16.05,21.589722091773204
2016/03/16 18:00,13.82,-15.9,21.066618143404035
2016/03/16 19:00,11.34,-13.12,17.34156855650607
2016/03/16 20:00,5.92,-7.67,9.688926669141427
2016/03/16 21:00,-1.95,-0.51,2.015589243868899
2016/03/16 22:00,-10.16,7.22,12.464108471928506
2016/03/16 23:00,-15.79,13.48,20.761370378662388
2016/03/17 00:00,-18.55,15.85,24.399282776344062
2016/03/17 01:00,-17.58,15.5,23.437286532361206
2016/03/17 02:00,-12.92,11.89,17.558431023300457
2016/03/17 03:00,-4.13,4.76,6.301944144468435
2016/03/17 04:00,6.72,-4.22,7.935162254169728
2016/03/17 05:00,12.37,-12.84,17.829259659335268
2016/03/17 06:00,13.36,-16.15,20.959773376637447
2016/03/17 07:00,14.09,-16.94,22.033876190992814
2016/03/17 08:00,12.72,-14.97,19.644319789700024
2016/03/17 09:00,9.08,-11.28,14.480497229031881
2016/03/17 10:00,2.95,-5.45,6.197176776565278
2016/03/17 11:00,-4.1,0.78,4.173535671346299
2016/03/17 12:00,-10.65,8.01,13.326012156680633
2016/03/17 13:00,-13.64,12.28,18.353419299956073
2016/03/17 14:00,-14.15,13.03,19.235472440259947
2016/03/17 15:00,-10.64,10.08,14.656602607698689
2016/03/17 16:00,-4.2,5.1,6.606814663663572
2016/03/17 17:00,4.88,-2.42,5.447090966745461
2016/03/17 18:00,10.98,-9.92,14.797526820384547
2016/03/17 19:00,12.81,-13.54,18.639412544390982
2016/03/17 20:00,12.43,-13.94,18.67695103596944
2016/03/17 21:00,10.15,-11.67,15.466460487131501
2016/03/17 22:00,5.21,-6.58,8.392883890534886
2016/03/17 23:00,-1.4,-0.36,1.4455448799674122
2016/03/18 00:00,-9.64,7.11,11.97838469911532
2016/03/18 01:00,-15.84,13.84,21.034524002220728
2016/03/18 02:00,-17.93,16.05,24.064234872523997
2016/03/18 03:00,-16.49,15.1,22.35911670885055
2016/03/18 04:00,-10.56,10.32,14.765364878661144
2016/03/18 05:00,-1.3,2.83,3.114305701115419
2016/03/18 06:00,10.27,-7.95,12.98750938401971
2016/03/18 07:00,14.28,-15.62,21.1637142297849
2016/03/18 08:00,15.2,-18.28,23.77390165706925
2016/03/18 09:00,15.02,-17.61,23.14546391844415
2016/03/18 10:00,12.35,-14.54,19.07705690089538
2016/03/18 11:00,7.56,-9.64,12.250844868824354
2016/03/18 12:00,0.66,-3.36,3.424207937611266
2016/03/18 13:00,-7.72,4.11,8.745884746553662
2016/03/18 14:00,-14.29,11.89,18.589679932693837
2016/03/18 15:00,-17.33,15.52,23.26369059285306
2016/03/18 16:00,-15.94,14.59,21.609065227353078
2016/03/18 17:00,-10.79,10.48,15.041758540808983
2016/03/18 18:00,-1.5,3.04,3.389926252885157
2016/03/18 19:00,9.34,-6.87,11.594503007891284
2016/03/18 20:00,14.76,-15.0,21.04418209387098
2016/03/18 21:00,14.82,-16.94,22.507687575581816
2016/03/18 22:00,13.62,-16.0,21.01200609175621
2016/03/18 23:00,8.96,-11.44,14.531180268649893
2016/03/19 00:00,1.03,-4.34,4.460549293528769
2016/03/19 01:00,-10.66,5.79,12.130939782226271
2016/03/19 02:00,-18.19,14.87,23.4945312785763
2016/03/19 03:00,-21.46,18.6,28.39879574911584
2016/03/19 04:00,-19.62,17.49,26.283920940377214
2016/03/19 05:00,-13.72,12.99,18.893874668791472
2016/03/19 06:00,-5.29,6.4,8.303258396557343
2016/03/19 07:00,7.92,-3.91,8.832581729030306
2016/03/19 08:00,15.9,-15.13,21.94827783676888
2016/03/19 09:00,17.06,-19.89,26.20411608888955
2016/03/19 10:00,17.9,-20.39,27.132307310658266
2016/03/19 11:00,16.0,-17.88,23.993632488641648
2016/03/19 12:00,10.84,-12.57,16.59850896918154
2016/03/19 13:00,3.27,-5.1,6.05829183846404
2016/03/19 14:00,-5.89,3.21,6.707920691242554
2016/03/19 15:00,-13.7,12.34,18.438156090021582
2016/03/19 16:00,-17.48,16.75,24.2097686895187
2016/03/19 17:00,-16.46,16.02,22.96893554346827
2016/03/19 18:00,-11.18,11.54,16.06748269020384
2016/03/19 19:00,0.0,1.31,1.31
2016/03/19 20:00,12.2,-12.81,17.69
2016/03/19 21:00,16.78,-20.93,26.82598180868689
2016/03/19 22:00,19.16,-22.22,29.339972733456996
2016/03/19 23:00,18.45,-20.46,27.550210525511414
2016/03/20 00:00,13.21,-14.98,19.972593722398702
2016/03/20 01:00,5.04,-7.36,8.920269054238219
2016/03/20 02:00,-7.24,2.33,7.605688660469872
2016/03/20 03:00,-18.03,14.31,23.01862289538625
2016/03/20 04:00,-22.71,19.84,30.155757327581743
2016/03/20 05:00,-21.7,19.43,29.12756254821196
2016/03/20 06:00,-14.55,13.86,20.09482769271735
2016/03/20 07:00,-4.26,5.82,7.212489168102785
2016/03/20 08:00,10.49,-6.8,12.501203942020945
2016/03/20 09:00,17.17,-19.28,25.817190009759003
2016/03/20 10:00,19.57,-22.9,30.12299619891753
2016/03/20 11:00,19.8,-22.09,29.66493047354064
2016/03/20 12:00,16.97,-18.96,25.445284435431255
2016/03/20 13:00,11.07,-12.98,17.059463649247594
2016/03/20 14:00,1.74,-4.75,5.058665832015394
2016/03/20 15:00,-10.37,5.64,11.804511849288813
2016/03/20 16:00,-17.89,15.25,23.50775616684842
2016/03/20 17:00,-20.48,17.8,27.13430301297603
2016/03/20 18:00,-17.21,15.33,23.047624606453482
2016/03/20 19:00,-8.93,8.47,12.3079567760047
2016/03/20 20:00,5.35,-3.57,6.43174937322654
2016/03/20 21:00,15.9,-18.17,24.144541826259616
2016/03/20 22:00,20.04,-23.66,31.006405789771893
2016/03/20 23:00,21.6,-23.87,32.19218694031209
2016/03/21 00:00,18.52,-20.71,27.78298939999078
2016/03/21 01:00,11.63,-14.17,18.331552034675077
2016/03/21 02:00,1.35,-5.72,5.877150670180236
2016/03/21 03:00,-13.05,6.45,14.556957099613916
2016/03/21 04:00,-22.43,18.62,29.151488812751914
2016/03/21 05:00,-25.27,21.84,33.39997754490263
2016/03/21 06:00,-21.95,19.29,29.221680307607226
2016/03/21 07:00,-14.38,13.45,19.689766377486556
2016/03/21 08:00,-1.95,3.99,4.44101339786315
2016/03/21 09:00,13.83,-11.18,17.783736952620504
2016/03/21 10:00,18.53,-21.89,28.679836122265414
2016/03/21 11:00,21.52,-24.58,32.669355671638215
2016/03/21 12:00,20.27,-22.67,30.41055408900009
2016/03/21 13:00,15.89,-18.03,24.03274849034126
2016/03/21 14:00,7.54,-10.11,12.612045829285588
2016/03/21 15:00,-5.01,0.08,5.01063868184486
2016/03/21 16:00,-17.0,13.14,21.486265380470382
2016/03/21 17:00,-23.05,20.26,30.6882730045208
