date,u,v,uv
2016/05/01 00:00,-16.69,15.36,22.68227722253654
2016/05/01 01:00,-14.73,14.34,20.557443907256562
2016/05/01 02:00,-8.64,9.05,12.512078164717483
2016/05/01 03:00,1.88,0.98,2.1200943375236867
2016/05/01 04:00,12.62,-10.24,16.251830666112664
2016/05/01 05:00,15.23,-16.72,22.616615573511435
2016/05/01 06:00,15.75,-18.27,24.121679046036572
2016/05/01 07:00,15.37,-17.38,23.20132108307628
2016/05/01 08:00,13.61,-14.99,20.246782460430595
2016/05/01 09:00,8.42,-9.92,13.011640941864327
2016/05/01 10:00,1.86,-3.77,4.203867267171979
2016/05/01 11:00,-5.61,3.37,6.5443869078776205
2016/05/01 12:00,-11.83,10.61,15.890909350946535
2016/05/01 13:00,-15.84,15.02,21.82901738512295
2016/05/01 14:00,-14.97,14.7,20.98072687015395
2016/05/01 15:00,-9.95,11.22,14.996362892381605
2016/05/01 16:00,-0.16,3.78,3.7833847279915904
2016/05/01 17:00,11.89,-7.47,14.04183036502008
2016/05/01 18:00,15.62,-14.94,21.614532148533772
2016/05/01 19:00,15.44,-16.78,22.802675281641847
2016/05/01 20:00,13.85,-15.59,20.853551256320827
2016/05/01 21:00,10.07,-11.53,15.308357194682909
2016/05/01 22:00,3.71,-5.42,6.568142812089275
2016/05/01 23:00,-5.1,2.02,5.485471720827663
2016/05/02 00:00,-13.45,10.53,17.08166853676771
2016/05/02 01:00,-18.22,15.99,24.241462414631673
2016/05/02 02:00,-18.46,16.67,24.872886844916092
2016/05/02 03:00,-14.46,13.83,20.00901047028563
2016/05/02 04:00,-5.89,6.75,8.95849317686853
2016/05/02 05:00,5.42,-2.45,5.94801647610361
2016/05/02 06:00,13.93,-13.32,19.27348697044725
2016/05/02 07:00,15.39,-18.16,23.804152999004188
2016/05/02 08:00,16.71,-19.6,25.75624390317812
2016/05/02 09:00,15.49,-17.74,23.550959640745003
2016/05/02 10:00,11.02,-13.22,17.2107175910826
2016/05/02 11:00,3.91,-6.49,7.576819913393745
2016/05/02 12:00,-5.53,1.78,5.8094147725911265
2016/05/02 13:00,-14.57,11.53,18.58025295845027
2016/05/02 14:00,-20.04,17.42,26.55292827542755
2016/05/02 15:00,-20.58,18.13,27.426871859546797
2016/05/02 16:00,-16.68,15.35,22.668147255565465
2016/05/02 17:00,-8.11,8.43,11.69773482346048
